date,nav
2025-11-27,8899.0000
2025-11-28,8897.0000
2025-12-01,8856.0000
2025-12-02,8866.0000
2025-12-03,8847.0000
2025-12-04,8835.0000
2025-12-05,8835.0000
2025-12-08,8822.0000
2025-12-09,8825.0000
2025-12-10,8825.0000
2025-12-11,8842.0000
2025-12-12,8837.0000
2025-12-15,8834.0000
2025-12-16,8839.0000
2025-12-17,8830.0000
2025-12-18,8828.0000
2025-12-19,8802.0000
2025-12-22,8777.0000
2025-12-23,8795.0000
2025-12-24,8793.0000
2025-12-25,8793.0000
2025-12-26,8799.0000
2025-12-29,8785.0000
2025-12-30,8786.0000
2026-01-05,8757.0000
2026-01-06,8746.0000
2026-01-07,8745.0000
2026-01-08,8764.0000
2026-01-09,8766.0000
2026-01-13,8726.0000
2026-01-14,8711.0000
2026-01-15,8724.0000
2026-01-16,8716.0000
2026-01-19,8665.0000
2026-01-20,8597.0000
2026-01-21,8636.0000
2026-01-22,8663.0000
2026-01-23,8660.0000
2026-01-26,8670.0000
2026-01-27,8651.0000
2026-01-28,8674.0000
2026-01-29,8672.0000
2026-01-30,8673.0000
2026-02-02,8675.0000
2026-02-03,8666.0000
2026-02-04,8668.0000
2026-02-05,8685.0000
2026-02-06,8688.0000
2026-02-09,8665.0000
2026-02-10,8696.0000
2026-02-12,8712.0000
2026-02-13,8722.0000
2026-02-16,8715.0000
2026-02-17,8769.0000
2026-02-18,8768.0000
2026-02-19,8770.0000
2026-02-20,8790.0000
2026-02-24,8804.0000
2026-02-25,8778.0000
2026-02-26,8773.0000
2026-02-27,8796.0000
2026-03-02,8824.0000
2026-03-03,8785.0000
2026-03-04,8787.0000
2026-03-05,8766.0000
2026-03-06,8763.0000
2026-03-09,8744.0000
2026-03-10,8752.0000
2026-03-11,8758.0000
2026-03-12,8742.0000
2026-03-13,8714.0000
