date,nav
2021-06-30,11726.0000
2021-07-01,11780.0000
2021-07-02,11830.0000
2021-07-05,11818.0000
2021-07-06,11783.0000
2021-07-07,11762.0000
2021-07-08,11793.0000
2021-07-09,11756.0000
2021-07-12,11768.0000
2021-07-13,11794.0000
2021-07-14,11766.0000
2021-07-15,11736.0000
2021-07-16,11743.0000
2021-07-19,11737.0000
2021-07-20,11754.0000
2021-07-21,11790.0000
2021-07-26,11839.0000
2021-07-27,11833.0000
2021-07-28,11815.0000
2021-07-29,11806.0000
2021-07-30,11806.0000
2021-08-02,11823.0000
2021-08-03,11822.0000
2021-08-04,11799.0000
2021-08-05,11847.0000
2021-08-06,11873.0000
2021-08-10,11826.0000
2021-08-11,11846.0000
2021-08-12,11818.0000
2021-08-13,11819.0000
2021-08-16,11771.0000
2021-08-17,11741.0000
2021-08-18,11739.0000
2021-08-19,11778.0000
2021-08-20,11768.0000
2021-08-23,11776.0000
2021-08-24,11784.0000
2021-08-25,11787.0000
2021-08-26,11770.0000
2021-08-27,11743.0000
2021-08-30,11765.0000
2021-08-31,11801.0000
2021-09-01,11794.0000
2021-09-02,11798.0000
2021-09-03,11824.0000
2021-09-06,11792.0000
2021-09-07,11793.0000
2021-09-08,11784.0000
2021-09-09,11777.0000
2021-09-10,11778.0000
2021-09-13,11767.0000
2021-09-14,11783.0000
2021-09-15,11759.0000
2021-09-16,11721.0000
2021-09-17,11717.0000
2021-09-21,11676.0000
2021-09-22,11638.0000
2021-09-24,11727.0000
2021-09-27,11710.0000
2021-09-28,11715.0000
2021-09-29,11727.0000
2021-09-30,11718.0000
