fund,date,nav,reinvest_nav,net_asset_value
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-01-27,9311,9311,266.42
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-01-28,9327,9327,266.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-01-29,9329,9329,266.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-01-30,9312,9312,266.49
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-01-31,9292,9292,265.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-03,9289,9289,266.05
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-04,9268,9268,273.94
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-05,9263,9263,277.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-06,9286,9286,275.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-07,9261,9261,270.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-10,9258,9258,269.16
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-12,9247,9247,269.63
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-13,9236,9236,267.61
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-14,9239,9239,267.39
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-17,9227,9227,268.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-18,9198,9198,268.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-19,9199,9199,267.88
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-20,9202,9202,267.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-21,9205,9205,267.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-25,9225,9225,267.96
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-26,9231,9231,267.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-27,9217,9217,267.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-02-28,9229,9229,267.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-03,9211,9211,267.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-04,9201,9201,275.59
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-05,9182,9182,278.53
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-06,9130,9130,273.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-07,9115,9115,269.67
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-10,9076,9076,267.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-11,9109,9109,269.45
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-12,9105,9105,268.33
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-13,9090,9090,267.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-14,9105,9105,265.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-17,9105,9105,265.43
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-18,9112,9112,268.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-19,9107,9107,267.84
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-21,9105,9105,267.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-24,9098,9098,267.41
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-25,9081,9081,266.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-26,9079,9079,266.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-27,9082,9082,266.79
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-28,9109,9109,267.31
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-03-31,9137,9137,268.02
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-01,9128,9128,267.63
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-02,9156,9156,275.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-03,9228,9228,281.94
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-04,9350,9350,281.31
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-07,9375,9375,279.16
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-08,9253,9253,277.08
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-09,9191,9191,274.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-10,9159,9159,271.61
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-11,9158,9158,271.26
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-14,9138,9138,270.89
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-15,9133,9133,272.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-16,9185,9185,273.91
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-17,9187,9187,275.34
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-18,9185,9185,274.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-21,9174,9174,274.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-22,9175,9175,274.0
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-23,9184,9184,274.43
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-24,9194,9194,274.65
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-25,9178,9178,273.65
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-28,9188,9188,273.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-04-30,9189,9189,273.43
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-01,9206,9206,273.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-02,9201,9201,280.39
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-07,9163,9163,283.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-08,9153,9153,281.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-09,9129,9129,279.05
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-12,9106,9106,275.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-13,9100,9100,274.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-14,9096,9096,274.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-15,9074,9074,273.39
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-16,9087,9087,275.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-19,9072,9072,274.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-20,9025,9025,272.45
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-21,9026,9026,274.16
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-22,9000,9000,273.22
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-23,9017,9017,273.79
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-26,9038,9038,274.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-27,9102,9102,276.52
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-28,9068,9068,275.43
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-29,9052,9052,275.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-05-30,9070,9070,275.77
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-02,9075,9075,276.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-03,9080,9080,282.86
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-04,9067,9067,289.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-05,9099,9099,283.06
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-06,9107,9107,285.25
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-09,9094,9094,281.9
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-10,9086,9086,281.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-11,9094,9094,280.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-12,9093,9093,280.28
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-13,9124,9124,282.63
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-16,9099,9099,281.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-17,9085,9085,280.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-18,9095,9095,282.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-19,9120,9120,282.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-20,9124,9124,283.04
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-23,9122,9122,283.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-24,9119,9119,282.77
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-25,9134,9134,283.07
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-26,9130,9130,283.18
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-27,9123,9123,282.95
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-06-30,9118,9118,282.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-01,9135,9135,283.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-02,9130,9130,289.63
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-03,9109,9109,293.67
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-04,9111,9111,289.94
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-07,9087,9087,286.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-08,9054,9054,287.93
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-09,9047,9047,287.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-10,9047,9047,285.46
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-11,9051,9051,285.23
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-14,8998,8998,283.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-15,8989,8989,282.99
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-16,9009,9009,285.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-17,9013,9013,287.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-18,9037,9037,287.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-22,9043,9043,287.39
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-23,8991,8991,285.12
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-24,8996,8996,285.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-25,9001,9001,285.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-28,9027,9027,286.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-29,9025,9025,286.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-30,9023,9023,286.11
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-07-31,9023,9023,286.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-01,9023,9023,285.88
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-04,9040,9040,292.8
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-05,9065,9065,299.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-06,9056,9056,295.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-07,9057,9057,292.17
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-08,9055,9055,291.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-12,9050,9050,292.34
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-13,9043,9043,290.04
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-14,9025,9025,289.23
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-15,9019,9019,288.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-18,9013,9013,291.55
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-19,8998,8998,289.98
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-20,8982,8982,289.12
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-21,8981,8981,289.23
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-22,8972,8972,289.07
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-25,8975,8975,289.6
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-26,8978,8978,289.73
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-27,8970,8970,289.39
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-28,8980,8980,289.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-08-29,8995,8995,290.29
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-01,8983,8983,290.0
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-02,8989,8989,296.65
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-03,8964,8964,300.67
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-04,8978,8978,297.22
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-05,8997,8997,295.46
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-08,8991,8991,295.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-09,8998,8998,296.15
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-10,9002,9002,294.65
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-11,8997,8997,293.98
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-12,8994,8994,293.39
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-16,8981,8981,294.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-17,8993,8993,294.21
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-18,8994,8994,295.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-19,8983,8983,294.73
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-22,8972,8972,294.0
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-24,8985,8985,294.16
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-25,8989,8989,294.21
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-26,8980,8980,293.88
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-29,8995,8995,294.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-09-30,8987,8987,293.91
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-01,8983,8983,293.72
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-02,8976,8976,300.21
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-03,8985,8985,305.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-06,8958,8958,300.26
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-07,8958,8958,297.09
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-08,8951,8951,296.77
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-09,8950,8950,297.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-10,8954,8954,296.42
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-14,8963,8963,296.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-15,8972,8972,298.24
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-16,8978,8978,300.18
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-17,8989,8989,301.49
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-20,8973,8973,299.16
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-21,8981,8981,298.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-22,8985,8985,299.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-23,8990,8990,299.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-24,8997,8997,299.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-27,8986,8986,299.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-28,9003,9003,299.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-29,9002,9002,299.99
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-30,9008,9008,299.93
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-10-31,9001,9001,299.9
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-04,8984,8984,299.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-05,8992,8992,307.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-06,8982,8982,311.82
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-07,8981,8981,305.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-10,8967,8967,303.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-11,8965,8965,304.55
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-12,8961,8961,303.38
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-13,8959,8959,303.05
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-14,8953,8953,302.14
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-17,8937,8937,302.82
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-18,8922,8922,303.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-19,8909,8909,302.53
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-20,8880,8880,301.16
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-21,8905,8905,302.46
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-25,8892,8892,301.84
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-26,8892,8892,301.54
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-27,8899,8899,302.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-11-28,8897,8897,301.8
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-01,8856,8856,300.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-02,8866,8866,307.05
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-03,8847,8847,311.34
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-04,8835,8835,306.54
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-05,8835,8835,303.72
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-08,8822,8822,302.66
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-09,8825,8825,303.67
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-10,8825,8825,302.09
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-11,8842,8842,302.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-12,8837,8837,301.65
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-15,8834,8834,301.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-16,8839,8839,302.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-17,8830,8830,301.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-18,8828,8828,303.21
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2025-12-19,8802,8802,302.72
